,date,name,tweet
115,2014-12-01,중소벤처기업부,요즘같이 휙휙 바뀌는 소비자의 입맛과 트렌드 속에서 100년 가까이 오직 맛으로 사랑받는 빵집이 있었으니! 그 주인공은 바로 ‘화월당’입니다. 그 곳을 찾아간 ‘가게 앞 세레나데’ 이야기를 만나보세요!  http://t.co/OnQMPLYiSA
116,2014-12-01,중소벤처기업부,@g_babebabe 쉽고 간단하게 생각해보세요 ;-)
117,2014-12-01,중소벤처기업부,"@bizinfo1357 힌트를 드리자면, 약간의 트릭이 숨겨져있어요~!"
118,2014-12-01,중소벤처기업부,"[12월 01일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 눈 오는 12월의 첫 날, 재밌는 숫자 퀴즈로 준비했습니다~! 정답을 아시는 분은 답글 남겨주세요! 추첨을 통해 바나나 우유를 보내드립니다 ;-)  http://t.co/dgdWp7albD"
119,2014-12-01,중소벤처기업부,"[중기청_중기동 마녀빵집 4화] 유치원때 부터 죽마고우로 지낸 두 여자가 싸우는 이유는 다름아닌 돈 때문?! 그녀들의 결투 이야기, 중기동 마녀빵집 4화에서 확인하세요&gt;  http://t.co/SZtHfgvACV  http://t.co/CQb8PEAVfH"
120,2014-11-28,중소벤처기업부,"가게 앞 세레나데_봄날의 곰(순천 중앙시장) 편  각자의 자리에서 수고하신 여러분, 순천화월당 찹쌀떡 만큼 말캉거리고 순천의 아름다운 갈대밭이 펼쳐지는! 가게앞세레나데 순천편을 선물해 드립니다 ;-)  http://t.co/HORbA8Zvdy"
121,2014-11-28,중소벤처기업부,@bizinfo1357 오늘의 정답은 골든타임!! @ohyigipum님 DM으로 (이름/전화번호)를 보내주세요^^소소하지만 달콤한 바나나우유 보내드릴게요~!  http://t.co/RQmscUtaqZ
122,2014-11-28,중소벤처기업부,가게 앞 세레나데_봄날의 곰(순천 중앙시장) 편:  http://t.co/MZDgfdMwOm (@YouTube)
123,2014-11-28,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/MZDgfdMwOm 가게 앞 세레나데_봄날의 곰(순천 중앙시장) 편에
124,2014-11-28,중소벤처기업부,"[경제혁신 3개년 계획] 3년의 혁신, 30년의 성장! 경제혁신의 골든타임, 바로 지금입니다! 경제혁신 3개년 계획, 영상으로 꼼꼼히 확인해보세요!  http://t.co/VokDU2KZrL"
125,2014-11-28,중소벤처기업부,@YouTube 동영상  http://t.co/702ERKoq8h 4만불 사과의 비밀에 좋아요 표시를 했습니다.
126,2014-11-28,중소벤처기업부,@YouTube 동영상  http://t.co/iRhkySEChQ 경제의 틀을 바꾸면 미래가 달라집니다.에 좋아요 표시를 했습니다.
127,2014-11-28,중소벤처기업부,@YouTube 동영상  http://t.co/ETCjzZSBfw 대한민국을 일으키는 변화에 좋아요 표시를 했습니다.
128,2014-11-28,중소벤처기업부,"[골목 옆 시장, #의정부 #제일시장 편!] 시장의 요모조모를 찾아보고 진한 사람 냄새를 맡을 수 있는 '골목 옆 시장' 시작합니다. 자 지금부터, 의정부 제일시장의 생생한 영상으로 만나보시죠! 오후2시~3시!  http://t.co/ZIYzsjgO9V"
129,2014-11-28,중소벤처기업부,"[11월 28일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! ""신용회복에만 10여년...再起 'oooo' 잡아야! 음?! 무엇을 잡아야 할까요?  힌트확인하세요! &gt;&gt;  http://t.co/gC7hQIgFDS  http://t.co/T5m9aEzzWC"
130,2014-11-28,중소벤처기업부,"[창조경제, 당신이 주인공입니다!]  2014 창조경제 박람회! 2014.11.27(목)~11.30(일) 코엑스 3층(C,D홀/컨퍼런스룸) #일단_영상한번보면_당신의_마음은_이미_코엑스로  http://t.co/GYjoHeuBES"
131,2014-11-28,중소벤처기업부,"중소기업청, '2014 창조경제박람회' 개최:  http://t.co/Vs1jH10EVi (@YouTube)"
132,2014-11-27,중소벤처기업부,"[11월 27일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #당첨자발표 11월 27일(목)부터 11월 30일(일) 코엑스 3층에서는! ""2014 '창조경제' 박람회""가 진행됩니다 ;-) @Alice_7777님! DM으로 이름/전화번호를 보내주세요^^"
133,2014-11-27,중소벤처기업부,"[창조경제, 그 문을 열다!] 2014 창조경제 박람회! 2014.11.27(목)~11.30(일) 코엑스 3층!  블로그에서 창조경제 박람회 자세히 확인하세요~!  http://t.co/VSP80Uny4I  http://t.co/xvFckbQmPn"
134,2014-11-27,중소벤처기업부,[11월 27일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 11월 27일(목)부터 11월 30일(일)까지 코엑스 3층 에서 진행 될 2014 ㅊㅈㄱㅈ 박람회! Hint&gt;  http://t.co/Bw64HxzRc8  http://t.co/8q8YiF2i9S
135,2014-11-27,중소벤처기업부,[중소기업 정책백서] '내가 만난 정책' 재도전기업인편  신용불량자로 단돈 만원 대출받지 못했던 그. 하지만 그런 그가 성공했다! 그가 성공할 수 있었던 비밀은..?!   http://t.co/7S84Ofy3zl
136,2014-11-26,중소벤처기업부,[중소기업 정책백서] 내가 만난 정책_재도전기업인 재창업자금 편:  http://t.co/tEnfDzeHfo (@YouTube)
137,2014-11-26,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/tEnfDzeHfo [중소기업 정책백서] 내가 만난 정책_재도전기업인
138,2014-11-26,중소벤처기업부,"[11월 26일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #당첨자발표 세상을 감동시킬 '창조경제의 주인공' 정답은 '슈퍼스타 V' 입니다! @h2withgod,  @kyu6628님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나우유를 슝슝-*"
139,2014-11-26,중소벤처기업부,[중소기업 정책백서] 내가 만난 정책_재도전기업인 재창업자금 편:  http://t.co/DcqI2swJER (@YouTube)
140,2014-11-26,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/DcqI2swJER [중소기업 정책백서] 내가 만난 정책_재도전기업인
141,2014-11-26,중소벤처기업부,"[창조경제 대상, 슈퍼스타 V  ]2014년 세상을 감동시킬 아이디어!  창조경제의 주인공 '슈퍼스타 V' TOP10을 여러분께 소개합니다! 인포그래픽으로 확인하세요!  http://t.co/YRsg6fJpMi  http://t.co/umWnI3i6rp"
142,2014-11-26,중소벤처기업부,[11월 26일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 세상을 감동시킬 '창조경제의 주인공' 을 만나다! '슈퍼스타 K'?! 노노노! '슈퍼스타 □'!! 정답을 아시는 분은 답글 남겨주세요! #힌트사진찍을때  http://t.co/GUdo9bq33O
143,2014-11-26,중소벤처기업부,"청년 취업 꼼꼼하고 똑똑하게 알아보고, 물어보고 취업합시다! 기업 복지, 근무환경, 신입직원 연봉 등 숨겨졌던 꿀팁이,  이곳에 모여 있다는 소식이?!   http://t.co/vLXMnrRWeQ  http://t.co/h0zxLST98H"
144,2014-11-25,중소벤처기업부,[11월 25일] 점심먹고 땡! 하루 한 개 중기청 이벤트! #장사하라 #주인발표 @minsu22222님 DM으로 (이름/전화번호/받으실 주소)를 보내주세요^^ 우편으로 도서 &lt;장사하라&gt; 보내드립니다!
145,2014-11-25,중소벤처기업부,우주 도시 마크로스의 실현이 멀지 많은 않은 이야기가 될 수 있다는데! 무슨 이야기냐구요?! 이제 농장이 아닌 공장에서 식물이 자라는 시대가 왔다는 이야깁니다 ;-)  http://t.co/fhe3TLvHLu  http://t.co/GSMOlHwAOn
146,2014-11-25,중소벤처기업부,"[11월 25일] 점심먹고 땡! 하루 한 개 중기청 이벤트! 청년 CEO가 전하는 실전 창업 노하우, 내가 정말 필요해요! 하시는 분 답글남겨주세요! 추첨을 통해 보내드리겠습니다!  http://t.co/dX4VSr8pO8"
147,2014-11-25,중소벤처기업부,"[중기청 중기동 마녀빵집 3화] 인생의 전부였던 것이 무너져버린 후 다시 도전하는 것 정말 어려운 일이에요. 재도전이 필요한 순간, 마녀가 선보인 레시피, 무엇일까요?!  http://t.co/XbmTYnzn0C  http://t.co/5EA8CHkylZ"
148,2014-11-24,중소벤처기업부,[11월 24일] 점심먹고 땡! 하루 한 개 중기청 퀴즈!#당첨자발표! 모든 사람이 좋이하는 일?! 정답은 바로 '휴일' 입니다! @IBSEULMING님 DM으로 이름/전화번호를 알려주시면 바나나 우유 슝-* 보내드리겠습니다~! #중기청퀴즈내일도계속!
149,2014-11-24,중소벤처기업부,10곳 중 6곳은 넘지 못하여 이름 붙여진 '죽음의 계곡'  그리고 그 곳에서 살아 남은 이들. 그 들이 전한다! '죽음의 계곡' 생존 비결!!  커밍쑤운?! 노노! 지금 바로 기사로만나보세요! ;-)  http://t.co/CpDMRPzdAI
150,2014-11-24,중소벤처기업부,[11월 24일] 점심먹고 땡! 하루 한 개 중기청 퀴즈!  모든 사람들이 좋아하는 일이 있다는데? 정답을 아시는 분은 답글 주세요! 추첨을 통해 바나나우유를 슝-* 보내드립니다~  http://t.co/Qr3yTj8qLC
151,2014-11-24,중소벤처기업부,"우수 기술, 아이디어 사업화가 더욱 탄탄하게 지원받을 수 있도록 정부-지역-창조경제혁신센터-대기업이 하나의 창구를 만듭니다! 그 첫 번째 창구를 블로그에서 만나 보세요!  http://t.co/aq74IS6Qfn  http://t.co/Jszy5W9hEW"
152,2014-11-21,중소벤처기업부,"[11월 21일] ! #당첨자발표! 정답은 X! 재창업 자금 융자지원은 실패 기업인에게 재기를 위한 신용 회복 및 필요자금을 지원하는 제도입니다!  @1012846, @wjdtjsdkgkgk 님! DM으로 이름/전화번호 보내주세요^^"
153,2014-11-21,중소벤처기업부,[11월 21일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 정답을 아시는 분은 답글 남겨주세요!! 추첨을 통해 바나나 우유를 숑-* 혹시 정답을 모르겠다면?! 요기루!  http://t.co/XbmTYnzn0C  http://t.co/4Rh1RB3VkR
154,2014-11-21,중소벤처기업부,"[꿈꾸는 '철' 공장장, 나는 소공인이다.] 60년대 제조업의 기반이 된 소공인,  ICT, 예술인, 그리고 첨단 가공 기술과의 만남으로 변화하고 있습니다. 새로운 꿈을 꾸는 문래 소공인의 이야기, 만나보세요!  http://t.co/vnFfKMLgEM"
155,2014-11-21,중소벤처기업부,"[중소기업청] 꿈꾸는 '철' 공장장, 나는 소공인이다.:  http://t.co/XWkKT0xEXm (@YouTube)"
156,2014-11-21,중소벤처기업부,[중소기업청_중기동 마녀빵집 2화] 중요한 날이면 어김 없이 찾아오는 #머피의법칙 그런 그에게 마녀의 달콤한 유혹이 찾아오는데...! 중기동 마녀빵집 2화 보러가기&gt;&gt;&gt;  http://t.co/XbmTYnzn0C  http://t.co/PNtAu86dhE
157,2014-11-20,중소벤처기업부,[11월 20일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #당첨자발표 기발한 중소기업 제품이 소비자와 더욱 가깝게 만날 수 있도록 시행 될 이것! 정답은 '중소기업 판로지원 종합대책'입니다! @goodluvm님! DM으로 이름/전화번호를 보내주세요!
158,2014-11-20,중소벤처기업부,@azrael7771 맞팔 완료*_* DM 보내주셔요-!
159,2014-11-20,중소벤처기업부,"[중기청과 함께 미지의 땅, 카자흐스탄으로 떠나 볼까요?] #카자흐스탄, #그곳은어디?#중기청이_카자흐스탄에_주목하는_이유  http://t.co/JqwgV7gJCz  http://t.co/DJNAzgpWJX"
160,2014-11-20,중소벤처기업부,"[천기누설! 매출 1000억 비밀을 파헤치다!]  지난 해 처음 매출 천억을 넘긴 기업들의 공통점이 있었으니..! 그것은 R&amp;D!! 위기를 기술로 이겨낸 멋진 중소기업 이야기, 기사로 만나보세요 ;-)  http://t.co/kiNDm9gs1L"
161,2014-11-20,중소벤처기업부,@Every_Lovely 에구구! 맞팔하겠습니다~!
162,2014-11-20,중소벤처기업부,"[11월 20일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! ""기발한 중소기업 제품이 소비자와 더욱 가깝게 만날 수 있도록 이것! 시행하겠습니다!"" 이것은 무엇일까요?! 정답을 아시는 분은 답글 주세요 ;-)  http://t.co/qGuTFE0Sdj"
163,2014-11-19,중소벤처기업부,"[11월 19일] 점심먹고 땡! 하루 한 개 중기청 이벤트 #당첨자 발표 ""오늘 나는_____다!"" 당첨자를 발표합니다~! @Every_Lovely, @po_Sabsali_wer님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나 우유 보내드립니다~"
164,2014-11-19,중소벤처기업부,@rkswlska23 맞팔 완료했습니다 ;-) DM 보내주세요~!
165,2014-11-19,중소벤처기업부,"기발한 중소기업 제품, 소비자와 더욱 가깝게 만날 수 있도록 ""중소기업 판로지원 종합대책""을 시행하겠습니다! 인포그래픽으로 자세히 확인하세요;-)  http://t.co/TK1mbvd65A  http://t.co/TONAZNpTML"
166,2014-11-19,중소벤처기업부,@IBSEULMING 으라차차차!!
167,2014-11-19,중소벤처기업부,"[11월 19일] 점심먹고 땡! 하루 한 개 이벤트! 오늘도 각자의 자리에서 최선을 다하며 지내고 계실 중기청 트친님들! ""오늘"" 여러분은 어떠신가요?“ 답글을 남겨주세요! 추첨을 통해 바나나우유를 슝-!  http://t.co/LWC3ts1CzD"
168,2014-11-19,중소벤처기업부,오늘도 남자에게 차여 울부짖는 이박복씨ㅠㅠ 그런 그녀가 중기동 마녀빵집에서 받은 신비의 빵은..?! 중기청 웹툰 '중기동 마녀빵집' 1화 보러가기&gt;&gt;&gt;  http://t.co/lACGE0PsK9  http://t.co/0BWi6tH22a
169,2014-11-18,중소벤처기업부,"[11월 18일] 점심먹고 땡! 하루 한 개 이벤트! #당첨자발표 리트윗해주신 모든 분들 감사합니다! @azrael7771, @sglee487, @rkswlska23님! DM으로 (이름/전화번호)를 보내주세요^^ 바나나 우유 쏘겠습니다~!"
170,2014-11-18,중소벤처기업부,"중앙아시아 경제발전의 핵심국가, 바로 우즈베키스탄입니다. 그곳에서 유라시아 이니셔티브의 교두보가 마련되었다는데...! 그 곳에선 과연 어떤 일이 일어나고 있는지, 블로그에서 자세히 확인해보세요 ;-)  http://t.co/CQP4RYgJ0f"
171,2014-11-18,중소벤처기업부,"[2014 C-Lab 벤처창업 공모전] 아이디어만 있다면, 누구나 참여할 수 있습니다! 지금 바로 도전하세요! ( ~12/1 까지)  http://t.co/QrSg3u0n4f  http://t.co/yPYdee5BVh"
172,2014-11-18,중소벤처기업부,[11월 18일] 점심먹고 땡! 하루 한 개 이벤트! 오늘은 게시물 공유만 해주시면 참여완료입니다^0^ 페이스북과 트위터 참여자 중 다섯 분을 추첨하여 바나나우유를 보내드릴게요!  http://t.co/sPJifBxYtR
173,2014-11-18,중소벤처기업부,"오는 22일까지 코엑스에서 진행되는 “GEW KOREA 2014” 25개국의 청년 CEO, 혁신가와의 만남을 통해 기업가정신에 대한 인사이트를 얻어 보는 건 어떠세요?  http://t.co/Dy5bhiqIAO  http://t.co/TSDGkwj9T1"
174,2014-11-18,중소벤처기업부,[중소기업 정책백서] 내가 만난 정책_팁스(TIPS) 편:  http://t.co/dhzb9lufe1 (@YouTube)
175,2014-11-18,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/dhzb9lufe1 [중소기업 정책백서] 내가 만난 정책_팁스(TIPS) 편에
176,2014-11-17,중소벤처기업부,"[11월 17일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! #정답발표  ""꿈꾸는 대표님""은 다음 TV 팟, 곰 TV, 유튜브 채널 등에서 만나 볼 수 있답니다! @jinutwt, @kishime100 DM으로 (이름/전화번호)를 보내주세요^^"
177,2014-11-17,중소벤처기업부,'큐키'의 김민철 대표님이 다른 여건에 휘둘리지 않고 연구 개발에 집중 할 수 있었던 이유. 바로 TIPS의 엔젤펀딩 때문이었습니다 ;-) '내가 만난 정책' 창업기업 인큐베이팅 프로그램 'TIPS' 편입니다.  http://t.co/75FAu9iuK2
178,2014-11-17,중소벤처기업부,[중소기업 정책백서]내가 만난 정책_창업기업 인큐베이팅 프로그램 편 '큐키':  http://t.co/GO32tA0kAD
179,2014-11-17,중소벤처기업부,동영상을 @YouTube 재생목록  http://t.co/4HToUnHMKL [중소기업 정책백서]내가 만난 정책_창업기업
180,2014-11-17,중소벤처기업부,"[11월 17일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 중기청 웹드라마 ""꿈꾸는 대표님""  네이버 TV 캐스트에서만 볼 수 있다?!  O 일까요, X 일까요?! 정답을 아시는 분! 답글남겨주세요;-)  http://t.co/qHiykjMunZ"
181,2014-11-17,중소벤처기업부,"[재기기업인의 부정적 신용정보, 빨리 지워드립니다!] 과거 기업의 부도 폐업 등으로 생긴 부정적 신용정보로 금융 신용거래에 제한을 받고 있는 재기 중소기업인의 부정적 신용정보가 이제 조기 삭제됩니다!   http://t.co/4bBL3OrLVJ"
182,2014-11-14,중소벤처기업부,"[11월 14일] 점심먹고 땡! 하루 한 개 중기청 퀴즈 #정답발표 너무 소중한 우유죠?! ""아야어여오요우유""입니다 ;-) @doa1327, @minsu22222 님! DM으로 (이름/전화번호)를 보내주세요^^  http://t.co/SShI3dDr0M"
183,2014-11-14,중소벤처기업부,"일주일의 피곤이 켜켜이 쌓인 금요일, 카페인 음료를 찾게 되는데요! 좋지 않다는 것 알고 있지만 끊지 못하고 있어요! 그런데 만약.. 산삼이 들어간 레드불이 나온다면?! (주)삼다원의 야심찬 계획 들어볼까요?  http://t.co/JCj4bU4oR3"
184,2014-11-14,중소벤처기업부,"[11월 14일] 점심먹고 땡! 하루 한 개 중기청 퀴즈! 불금을 맞이하여, 오늘의 퀴즈는 가볍게 넌센스 퀴즈입니다! 정답을 아시는 분은 답글 남겨주세요^^!  http://t.co/hIPUXbVPtF"
185,2014-11-14,중소벤처기업부,일어나라! 청년 기업가정신 &lt;GEW KOREA 2014!&gt; 2014년 11월 17일 ~ 20일 코엑스 3층에서 글로벌 혁신 리더를 만나보세요! #기업가정신_자극할_시간!  http://t.co/nI0FVrg30o
